,review,starts
3019,"??????? ???????????? ??? ???? :). ????????? ??????? ??? ? ????? ? ??????????? ? ??????????? ???????????? ?? ????? ???????, ??? ?????????? ???? ??????? ? ???????? ?????????. ??? ??? ????? ????, ? ???? ??????. ?? ????? ??????? ????????? ???????? ??????? ????????, ???? ????? ? ?????. #????????????? ???????????: ????????, ??????????? ???????, ????????? ???? ??????????: ??????? ??????, ????? ???????????? ??????",4
3020,"??? ??????? ? ???????????,????? ???????? ?? ???? ???,????,?????? ??????,???????? ?????????? ???????? ? ????? ?????? ? ??????. ???????????: ??????? ??? ???????. ??????????: ????? ????????????? ? ??????? ???? ???,?????????? ????? ???????? ? ?????? ????????,?? ?? ??? ?????? ?? ?????? ??????????? ?? ?????,??????? ??????,??-3 ?????? ????????,?? ??? ??????? ???????,?????? ???????? ??? ??????,?? ??? ??? ?????????,?? ???????,? ??? ?? ?????? ? ????!",4
3021,??????? ???????. ??? ??????! ??????????: ????????? ?? ?????? ?'??????? ??? ?? ?????? ???? ????????????,4
3022,"??????? ??? ???????. ???????????: ????? ?????? ???????, ??????? ??????????, ????, ?????????? ??????????: ????????? ?????",4
3023,"??? ???, ??? ????????? ? ?????? ??????? ??????? ? ???????????? ? ??? ?????????????? ??????????????? (???????) - ??? ????????? ?????? ? ????? ??????????? ???? ????????. ???????????: ???????? ? ???????? ??????????: ?? ?????????",4
3024,"??????? ??????????, ??????? ? ?????????. ???????.",4
3025,"?? ??? ?????? ????? ???? ??????? ???????????: ??????? ??????, ???????, ??????????? ???? ??????????: ??????? ??????",4
3026,"??????? ??????? ??????? ??? ??????? ? ???/???. ????? ??????? ?????. ??????????? ???? ???-????? ????????, ?????? ?????-??? ???????????: ?????????? ??????, ??????? ???????? ? ????? ??????????: ??? ? ????????? ?????????. ????? ??? ?????? ?????",4
3027,??????? ???????.,4
3028,"#????????????????????, ??????? ??? ? ???????, ???????????????? ??????? ???????????: ???????, ??????? ??? ? ???????, ???????????????? ??????? ??????????: ???",3
3029,????? ??? ??????? ????. ?? ????? ??????????? ?? ?????? ???????????. ?????????? ???????? ??????? ?????. ?? ??????? ?????? ?????????. ??????? ???? ??? ? ?????? ????????. ???????????: ??????? ????? ?????? ??????????: ????? ?????? ???????????,3
3030,"? ????? ???????? ???????, ??, ????, 1100 ??? ?? ??????? ?????, ? ???? ?? ????????. ???????????: ??????? ??????????, ??????, ??????????. ??????????: ????? ?????? ? ?????? ???????? ?????? ???????????. ? ???? ?????????? 5 ???? ? 2 ????????? ???-??????? ? 30 ????? ???????.",3
3031,"?????? ???? ? ???? ???? ?????????, ?? ? ??? ?????? ???? ??? ??? ???????, ??????? ?????????? ?????? ?? ??????????.??????????...?? ???????????",3
3032,"????? j5 2017, ??????????. ????? ????, ???? ???? ???? ? ?????? ?????. ? ????????, ?????? ??????? ?? ???????. ??????? ??? ??????? ????????? (??? ???, ???-??? ? ???. ?????? ???. ??????, ???? ????? ?????, ????? ????????, ??????) ??????? ?? ??????? ??? ?????????????. ?????? ?????????? ???????? ???????, ???????, ??? ?? ?????? 6. ?? ???????????: ????? ????????? ??? ?????, ???? ?????? ??? ?????. ? ??????? ??????????? ?????? ????????????. ?????? ???? ?????????? ?? ? ????. ????? ?? ???? ??????? ????? ?????? ?????, ??? ???? ??. ???????????: ????? ??????????: ?????????",5
3033,"???? ???????? ???, ????? ???? ??????? ?? ??????? - ( ??????? ???????), ????? ??????? ?????, xiomi, samsung, ????? a , j ? ????? ??????? ???? ?????????? , ? ??? ?? ?????????????? ???? samsung j 7 2017.??????? ????????, ??????? , ?????????? ???????,?????????????, ??? ?????????? .. ???????, ?? ??? ?? ??????? ????????? ...?? ????? ??????????? 8 ??? iphone , ?? ? ??? ???? ??????? ))) ? ?? ????? .",5
3034,"???? ??????????? j7 2017 ????????? ???? ????? ? ????? silver ?? ?????? j7 2016.???? ??????????.? ??????????? ?? ????????? ?? ????? ???? ?????????? ??? ??????? ? ??????????.????? ?????,??? ??????????? ??????.??? 180 ??,? ???? ???????? ???????.?????? ??????? ????????? ????????,?? ?? ??? ? ?????????? ??????.???? ????????????,????????,???????????.????? ?????? ???? ???????,?????? ???????,?????? ??????????? ? ?????????,?????? ????????? ????????? ? ??????? ?? ?????? ????????? ??????,??????? ????????? ?????????.?? ????? ? ??????? ????? ??????? 7.0,?????????? ???? ??????? ????.???? ????????? ?????????,wifi ? 3g ??????????.???? ??????? ? ?????? ??????? ????????,????? ?????? ?????????,?? ????? ?????????? ?? ????????? ? ??????? ???????.??????? ????????,?? ?????? ????? ??????,???? ?????? ?????? ????? ??? ????????????? ? ??????? ? ???????? ??????? always on displey.??????? 3600 ???,????? ????? ?????????? ??? ?????? full hd,??? ??? ??? ????? ????????????????? ?????????. ? ??????? ???????. ???????????: samsung ?????? ????????? ??? ???? ?????? ????????? ??????????: ??? j ????? ??????????? ???",5
3035,???????? ???????.??? ???????????? ???????? ?????? ???????????.? super amoled ??????? ?????????? ??????? ?? ????????? ????????.???????? ?????? ? ????#??????????????? ???????????: super amoled ??????? ??????????: ?????,5
3036,"??????? ?????????!!!! ? ???? ?? ? ??????? ?????, ????????? ? ???????????? ??????-???????. ????? ???????? ?????????. ??????? ?????, ???????? ????, ??????? ??????, ??????? ?????? ? ????????. ???????????: ???????? ??????????? ??????????: ?????? ???????? ?????????, ??????, ??? ????????? ?????? ?? ????? ???????????",5
3037,"???? ???????? ???? j7 2016 ?? ??? ???????????? ?? samsung.???????? ?? ???????? ????????? ?????????? ?????????????,??? ??? ?? ?????? ?????? ??? ??????????.? ????????? ?????????? ??????? ?????????,?????????? ??????? ? ??????? ????????????.????? ?? ????????? ?????? ????????????,??? ?? ????????????.??? ?? ??????? ???????? ??? ?????? ????????? ?????????? type-c,?? ??? ???? ????? ?? ? ????? ??????? ?? ???????????.????? ? ??? ? ??????????????? ?? ?????? nfc,???? ? ?????? ?? ?????? ????. ???????????: ??????? ?????? ???? ???? ??????????: ???????????? ????????? ??????????",5
3038,"??????? ?????? ????? ???? ???? ? ???????? (????????????) ???????. ??, ????????, ?? ?? ????? ??? ?????? ????????, ??? ????? ???????? ??? ???? ???????. ??????? ????? ??? ???????????, ????????, ???.?????, ????? ?? ??????. ???????? ? ??? ?????? ?????? ???? ?? ????????. ???????????: ?????; ??, ?? ????? ??????? ?????? ??????????? ""??? ????""; ???? ? ?????????? (????????, ?? ? ???, ??? ????? ? ????????????, ?? ???? ?????? ????, ? ? ???? ???????????); ??????? ???????; ?????? ???????? ?????? ?????? ? ???? ??? ????????; ?????? ??; ????? ??????? ? ????????? ?? ? ?????????? ????? ?????? ??????, ???????? ?????? ?????????? ???? ??????, ??? ? ???????? ? ?????????)), ???????????? ???????? ?? ????? ????? ??????. ??????? ?????? ???? ???? ? ??? ?????????? ??? ??? ????????? ???????????? (wi-fi ?? ???.????????, ??????, ??????????, ?????), ? ??????? ?? ????. ??????? ?? ??'????? ? ???? ?? ???? (??????????, ??????, ?????? 1 ???-??????), ? ??????? ? ???? ?????????? ?????????. ????? ??, ?? ???? ?? ???? ???????????: ??? ??? ??????? ????? ?????? 5 ??????? ????? «??????», ????? ? ??? ???? ?????, ????? ?? ????????????; ?? ???????????, ?? ?????? ?????????? ?? ?????.???????? ?? ?????? ????? ? ? ????? ?????? ???????? ?? ?????????, ???? ?????? ???.?????? ?????, ?? ????? ?????????? ?????? ?????/??????? ?? ???????????? (sms), ??????????, ???.??????, ??.?????, ??????? ?? ?? ??? ???? ???? ?????? ???????. ??? ?? ???????? ???????? ????? ?? ????????? ?? ??? ????????? ???????? ??? ????????. ???????????: ??????, ?????, ?????????, ?????? ??????????: ?????? (?????? ?????????), ???????????? ?????? ?????????? ?? ?????.???????? ?? ?????? ?????.",5
3039,??????? ?????. ???????????? ????? ?? j7 2016 ???? ???????????: ??? ? ???? ?????? ??????? ??????????: ???,5
3040,???????? ? j7(2016) ?? j7(2017)! ???????????: ?????? ?????????!!!??????????) ??????????: ???? ?? ??????.,5
3041,"??? ??????? ????????. ????????-?? ???. ???????????: ???????? ???????. ??? ?????. ??????????: ?? ?????????? ????????? ?? ???? ?????. ???? ???????? ? 10 ???. ?????? ????, ? ?? ????????. ? ????????? ????????? ??? ? ?? ?????????-?? ?????, ?? ??????? ?????. ??? ??? ????? ??????? ??????????.",5
3042,"???????? ????? ????????, ??????? ????????! ???????? ?? ????????, ????? ?????? ????? ? ????. ???????? ?????? ????????! ??????????? ??????, ??? ??????????. ??, ???? ?? ? ???? ??????????...) ???????????? ????? - ?????????? ????????? ??????, ? ????????? ??? ?? ??????! ???????????: ???????, ????????, ?????????????? ??????????: ?????????? ????????? ??????",5
3043,"????????, ??? ????????????? ?????????? ?????? ??????: ""? ???????????? ? ????????? ???????????? ?????? ????????????? ?????????? ??????? ????????? ??????? ?????????????"", ? ??????????? ??????? ??????????? ???? ?????? ???, ?.?. ?? ????? ?? ???????? ?????????. ???? ?????? ?? ?????????? ??????? ?????????? ????????? ??? ???? ???????. ? ?? ?????????? ? ?????????? sd ?????, ?????? (??????? ??????? ????) ?? ????? ???? ??????????????? ? ??????????, ????? ?????????? ?? ?????????, ?????? ?? ???? ????? ??? ??????. ???????. ??????????: ????????? ?????? ? sd ?????",5
3044,????? ?????? ???? ??????? ?????? ???????? ???? ???? ??????????? ???????????: ?????? ??????????: ???????,5
3045,"???????? ????? ????????, ??????? ????????! ???????? ?? ????????, ????? ?????? ????? ? ????. ???????? ?????? ????????! ??????????? ??????, ??? ??????????. ??, ???? ?? ? ???? ??????????...) ???????????? ????? - ?????????? ????????? ??????, ? ????????? ??? ?? ??????! ???????????: ???????, ????????, ?????????????? ??????????: ?????????? ????????? ??????",5
3046,"????????, ??? ????????????? ?????????? ?????? ??????: ""? ???????????? ? ????????? ???????????? ?????? ????????????? ?????????? ??????? ????????? ??????? ?????????????"", ? ??????????? ??????? ??????????? ???? ?????? ???, ?.?. ?? ????? ?? ???????? ?????????. ???? ?????? ?? ?????????? ??????? ?????????? ????????? ??? ???? ???????. ? ?? ?????????? ? ?????????? sd ?????, ?????? (??????? ??????? ????) ?? ????? ???? ??????????????? ? ??????????, ????? ?????????? ?? ?????????, ?????? ?? ???? ????? ??? ??????. ???????. ??????????: ????????? ?????? ? sd ?????",5
3047,????? ?????? ???? ??????? ?????? ???????? ???? ???? ??????????? ???????????: ?????? ??????????: ???????,5
3048,????? ???????? ????????! ??????????: ???? ?????? ??????? ?? ???? ??? ?????? ??????? (((,5
3049,"? ????? ??????? - ?????! ??? ??????, ?? ??????. ?????? ?? ??????, ? ???? ??????? ??? ??????. ?????? ??????? ?????? ??????????? - ?????? ? samsung ?????? ???? ?? ??????. ???????????, ??? ???????????? ??? ????? ?????????? ??????-16??. ??? ????????????? ??????(?????? ?? ???????) ????? ???????? ????????? - ?????? ?????. ?????? ????? ?????? ????????? ?????? ?? ?????????? ??????. ??????? ???????????? nfc. ???????? -????????. ?? ?????? ??????? ????? ?????? ? ????? ?? ???????. ?????? ?????????? ?? ??????. ?? ? ?????? ?????? ??????? ????? ???. ? ??????? ??????????. ???????????: ????? ?????? 2017, android 7.1, ?????, ??????, ???????? ?????? ? ?.?. ??????????: ???????? ???? ???????, 16 ?? ?????????? ?????? ??? 2017???? - ???? ?? ?????? samsung",5
3050,"??????? ?????????? ??????????, ??? ?? ?????????????,??????? ??????? ???????! ???????????: ???? ?????? ????????????? ??????? ?? ??????????. ??????????: ???? ???,???????? ?????.",5
3051,"?????, ?????... ??????? ???????! ? ???????? ??? ???? ???????????: ?????... ??????????: ???? ?? ????",5
3052,"????????? ??????. ???? ????????? ???, ????????? ??????????. ???? ?? ?????? ??????????? htc. ?????? ? ??????? ????? ? ????????? ??????, ??? ??? ????? ?????????. ???????????: ?????, ??????, ???????? ?????? ??????????: ?????????",5
3053,"?????????????? ????- ???? 2? ??? ???? ????????? ?????? ?????? ????????? ??? ?? ?????? 16 ????, ????? ???????. ???????????: ??????????? ?????? ??????????: ??????????.",5
3054,"??? ????? ???????????: ??????? ???????, ?????????? ????, ?? ???? ?? ??????? ? ??????? ??????????: ???",5
3055,"????? ??????? , ???? ??????????? , ????? ? ?????? : ??? ????????????? ???????? , ???????????? ????????? ?????? ?? ?????? , ? ????? ??????????? ??? ????? ?????????? (?? ??????? ??? ??????? always on display) ??????? ?? ????????????? ??????? , ?? ?? ????????? ????? , ?? ???????? ??????? ??????? ? ?????? ? ???????????: ??????? ?????? ??????????: ?? ????? ?????? ?? ??????.",5
3056,"????? ???????? ????????! ??????? ?????, ??????? ?????? ????? ??? ?????????? ?????????????, ??????? ????, ???????????? ????. ????????? ??????? (????? ?????? 64??) ?? ??????????? ???? ? ?????????? ??????,???? ? ?????! ???????????: ?????? ? ???????? ? ??????????? 13 ?? , ????????? 2? sim-????, android 7.1, ????????????? ?????? ??????????: ???",5
3057,"?????? ????? ???????? ????-???????? ???????????: ????? ??????, ???????, ??????, ???????? ??????????: ???????? ???? ???????",5
3058,??????? ???????. ????? ?? ?????? ?? ??????. ? ???? ?????? ????? ???????????: ??????????? ???. ??????????: ?????,5
3059,"??????? ????? ????????, ????? ????? ?????????? ??? ?????.???????? ????? samsung galaxy j7 (2017) j730 ? xiaomi redmi note 4x, ? ?? ????????.????? ????????? ??? ???, ?????? ??????. ??????? rozetke ?? ?????????? ????????. ???????????: ???????? ?????,???????? ??????????? ,?? ? ?????? ??????? ????? ??????????: ????????? ?? ???????????",5
3060,"????? ?? ?????. ????????? ?????? ?? ???? ????????????.??????? ?????? 2 ??? ?????,???? ? ????????? ????????? ??? ????????,?????? ? ????.???????,?? ????????? ???? ????????. ???????????: ??? ?? ?????? ??????????: ?? ?????",5
3061,"?????? ? ????????????? samsung.???????,??????????, ? ???? ???????????? ???????????? ????? ??? ? ?????? ?????? ??? ?? samsung j7(2015)? ??? ???? ??????? ????? ???? 2 ???, ???? 1??? ? ????? ??????? ??????? , ???????? ???????.",5
3062,"2.5d ?????? ??????? ????????? , (? ?????? ??? ?????????? ????? j7 2017 ???? ? ??????? ???????) ???????????: ?????? ????????? ??????, ?????? ?????????? (???? ????? ??? ? j5 2017) , ??????? 7, ???? ???????, fullhd ?????, 3 ?? ?????????, ??????????????????? (??????? ) ??????, ? ??????? ????? ?????? ? android o ??????????: ??????? ?????????,",5
3063,. ???????????: ???????? ??????? ? ???????? ????????. ??????????: nano-sim :) ????????? ???? ? ??????????? ?????? ????????? ????? ?????????? ???? ??????? ????? ?? ???? ??????.,5
3064,???????? ?????! ??????????: -,5
3065,?? ? ? ????? ?????????,5
3066,????? ???? ????? ?? ??????? ????????? ???-?? ?????? ??? ??????? ?????? ?? ????. ???????? ????? ???????. ??????? ?????? ???????. ???????????: ??? ??????????: ?? ?????,5
3067,"??????????? ?????????? ??????, ??????? ????????????? ?? ???? ??????????, ???????, ?? ????? ?????????.",5
3068,"??????? ?????? ? ??????? ?????????????.??? ?????? ?? ??????? ? ??? ??????? ?????, ?????????? ?????????? ???? ??????????? ??? ?????? ? ????? ??????? ???????. ???????????: ??????, ???????. ??????????: ???? ?????? ?? ??????? ? 60fps ? ??? ? 2017 ????!!! ????? ?????? ??????? ? ??? ?????? ??? ? 2013 ????.",5
3069,"???? ??? ???????, ???? ??????? ?? ???? ? s5, ????? ???",5
3070,????????! ?????? ??????? ???????!,5
3071,? ?????? ?????? ????? ????? ????? ??? ??????? ??? ??????? ????????????? ???????????: ??? ??????????: ???),5
3072,"????????. ????? ??????? ??? ????? ???? ?????. ????? ????? ????????? jelly cover, ??? ?????? ??????? ???????? ?????????. 3d ?????? ??? ???? ????????? ?????? ?????????, ????? 2.5d, ??????? ????????? ??????? ?????, ???????? ???????? ??????, ?????? ? ???????. ???????????: ????????, ???????, ??????? ??????????: ???? ?? ??????????",5
3073,"????? ?????? ??????? ???? ?? ?????? samsung j5 2016 ???? , ????????? ??????????? ?? ???? : ? ? ???????? ?????? ( ?????? ?????? ????????? ????????), ? ? ?????????????????? ( ? ??????? ????? android 7.1, ????? ?? ??? ?? galaxy s8), ? ? ???????? ?????????? ???????( ?????? ??????????????????? , ??????? ????? ? ???? ? ???????? ?????? ) ? ? ?????? ( ????? full hd, samoled, ???????? ?????? ? ????? ? ???????? ??????? ???? ??? ??????? ????? ????????? ?????). ???????? ?????? ????? ??????? ?????? ?? ???? ? ????? ?? ??????? ip 54( ????????? ????? ????????? ??? ?????) ? ??????? ????????? ??????? ( ???????? ????? ??????, ????? ???????? ?? ???? ) ????? ??????? 256 ?? ???????? ??? ??????? ( ?????? ?? ??????????? ??? ??????????? 16 ?? ?? ?????? ?? ??????, ???? ? ??????? ??????). ? ??????? ( ? ?????? ???? ?????????) ?????? ?????????? : usb type-c, ??????????? ??????? ??????? ? ????????? ?????? ""?????"" ? ""?????????? ?????????? "". ? ????? ??????? ???????? ?????????? ? ???????, ?????????? ????????. ???????????: - ??????? ???, ??????????????????? ??????, full hd samoled ????? 5.5 ?????, androud 7.1 ? ???????, ?????? ????????? ???????, ?????? ?? ???? ? ????? , ???????? ??????????? ? ??????? ??????. ??????????: ??? usb type-c, ??????????? ??????? ???????, ??? ????????? ????????? ??????, ??? ?????????? ?????? ? ?????)",5
3074,"???????? ?? ?? ???????. ????? ?????????? ???????????? xiaomi redmi note 2 ?????????, ?? ????????? ???? ????? ???????? ????????? ?? ???? ???? ???????? ?????, ???? ???????? ?????? ????? ??????? ????? ?? ?????? j730. ???????? ?? ????? ?????? ?????, ???? ?? ?????? ???? ? ???????? ? ??????? ? ?????? ?????????-???????. ??????? ??? ?????? ?? ??????????. ???? ?? ??????? ?? ??????? ??????? ??????? ????? ??? ???????? ???????, ????... ??????? ????????? ??????????, ?????????? ??????, ????? ??????, ??????? ?????? ??????. ?????????? ?????? ???? ????????? ????? ?????? ?? ??????????? ????????. ?????????? ???? ??? ????????. ??????? ??? j730 ?? ??????? 6. ????? ???????????? ????????? ???????? ???? ??????? ????? ?? ?????",5
3075,????? ? ??????? ?????????? ?? android 8?,5
3076,"????????? ???????????.?? ??????? ???????? ???????? ????? ? ????????? ???????????? ????????? , ???? ?????? ? ?????? ?? ??????? facebook. ?? ????? ????? ??????????",5
3077,"??????? ??????????. ??? ??????? ???? ? ????????????? ????????? ?????? ?? ??? ??????? ???????????: ? ????? ?????? ????????. ????? ? ???????. ??????????: ?????? ???????,?? ??????? ? ??? ???? ????.",5
3078,"????????? ????????? ???? ?????? ??????. ??????? ????????: ???????, ????? ?????? ??????? (? ??????? 2 ??? ?????????, ??? ?????? 4 ???). ? ???? ?? ?????. ???????, ????????, ?????, ??????. ??????? nfc. ??? ?????, ??????? ?????????, ????? ???????? ??????????? ???????? ""jelly cover"", ? ???? ??? ?????? ?????.??????? ????? ????? ?????. ???????????: ?????? ???????, ???????, ??????? ??????????: ?????????, ? ?????? ?????????, ???? ??????? ???????????.",5
3079,"????? ??? ?????? ???????????? ????????? ????? ???? ?????? ""?????"" ?????? ??????? ????????? ????????...",5
3080,??? ?????? ?? ????????????,5
3081,"????????? ??????,???????????? ????????? ????? ?? ????????? ???????,?????? ????????????? ???????? samsung,?????? ??? ??????????? ???????????: ??????,??????,??????? ??????????: ???????? ???? ??? ????? ????????",5
